,m_ticker,ticker,comp_name,comp_name_2,exchange,currency_code,per_end_date,per_type,per_code,per_fisc_year,per_fisc_qtr,per_cal_year,per_cal_qtr,data_type_ind,filing_type,qtr_nbr,fye_month,comp_cik,per_len,sic_code,filing_date,last_changed_date,state_incorp_name,bus_address_line_1,bus_city,bus_state_name,bus_post_code,bus_phone_nbr,bus_fax_nbr,mail_address_line_1,mail_city,mail_state_name,mail_post_code,country_name,country_code,home_exchange_name,emp_cnt,emp_pt_cnt,emp_ft_cnt,emp_other_cnt,comm_share_holder,auditor,auditor_opinion,comp_url,email_addr,nbr_shares_out,shares_out_date,officer_name_1,officer_title_1,officer_name_2,officer_title_2,officer_name_3,officer_title_3,officer_name_4,officer_title_4,officer_name_5,officer_title_5,rpt_0_date,tot_revnu,cost_good_sold,gross_profit,tot_deprec_amort,int_exp_oper,int_invst_income_oper,res_dev_exp,in_proc_res_dev_exp_aggr,tot_sell_gen_admin_exp,rental_exp_ind_broker,pension_post_retire_exp,other_oper_income_exp,tot_oper_exp,oper_income,non_oper_int_exp,int_cap,asset_wdown_impair_aggr,restruct_charge,merger_acq_income_aggr,rental_income,spcl_unusual_charge,impair_goodwill,litig_aggr,gain_loss_sale_asset_aggr,gain_loss_sale_invst_aggr,stock_div_subsid,income_loss_equity_invst_other,pre_tax_minority_int,int_invst_income,other_non_oper_income_exp,tot_non_oper_income_exp,pre_tax_income,tot_provsn_income_tax,income_aft_tax,minority_int,equity_earn_subsid,invst_gain_loss_other,other_income,income_cont_oper,income_discont_oper,income_bef_exord_acct_change,exord_income_loss,cumul_eff_acct_change,consol_net_income_loss,non_ctl_int,net_income_parent_comp,pref_stock_div_other_adj,net_income_loss_share_holder,eps_basic_cont_oper,eps_basic_discont_oper,eps_basic_acct_change,eps_basic_extra,eps_basic_consol,eps_basic_parent_comp,basic_net_eps,eps_diluted_cont_oper,eps_diluted_discont_oper,eps_diluted_acct_change,eps_diluted_extra,eps_diluted_consol,eps_diluted_parent_comp,diluted_net_eps,dilution_factor,avg_d_shares,avg_b_shares,norm_pre_tax_income,norm_aft_tax_income,ebitda,ebit,rpt_1_date,cash_sterm_invst,note_loan_rcv,rcv_est_doubt,rcv_tot,invty,prepaid_expense,def_charge_curr,def_tax_asset_curr,asset_discont_oper_curr,other_curr_asset,tot_curr_asset,gross_prop_plant_equip,tot_accum_deprec,net_prop_plant_equip,net_real_estate_misc_prop,cap_software,lterm_invst,adv_dep,lterm_rcv,invty_lterm,goodwill_intang_asset_tot,def_charge_non_curr,def_tax_asset_lterm,asset_discont_oper_lterm,pension_post_retire_asset,other_lterm_asset,tot_lterm_asset,tot_asset,note_pay,acct_pay,div_pay,other_pay,accrued_exp,other_accrued_exp,curr_portion_debt,curr_portion_cap_lease,curr_portion_tax_pay,defer_revnu_curr,defer_tax_liab_curr,liab_discont_oper_curr,other_curr_liab,tot_curr_liab,tot_lterm_debt,defer_revnu_non_curr,pension_post_retire_liab,defer_tax_liab_lterm,mand_redeem_pref_sec_subsid,pref_stock_liab,min_int,liab_disc_oper_lterm,other_non_curr_liab,tot_lterm_liab,tot_liab,tot_pref_stock,comm_stock_net,addtl_paid_in_cap,retain_earn_accum_deficit,equity_equiv,treas_stock,compr_income,def_compsn,other_share_holder_equity,tot_comm_equity,tot_share_holder_equity,tot_liab_share_holder_equity,comm_shares_out,pref_stock_shares_out,tang_stock_holder_equity,rpt_2_date,net_income_loss,tot_deprec_amort_cash_flow,other_non_cash_item,tot_non_cash_item,change_acct_rcv,change_invty,change_acct_pay,change_acct_pay_accrued_liab,change_income_tax,change_asset_liab,tot_change_asset_liab,oper_activity_other,cash_flow_oper_activity,net_change_prop_plant_equip,net_change_intang_asset,net_acq_divst,net_change_sterm_invst,net_change_lterm_invst,net_change_invst_tot,invst_activity_other,cash_flow_invst_activity,net_lterm_debt,net_curr_debt,debt_issue_retire_net_tot,net_comm_equity_issued_repurch,net_pref_equity_issued_repurch,net_tot_equity_issued_repurch,tot_comm_pref_stock_div_paid,fin_activity_other,cash_flow_fin_activity,fgn_exchange_rate_adj,disc_oper_misc_cash_flow_adj,incr_decr_cash,beg_cash,end_cash,stock_based_compsn,comm_stock_div_paid,pref_stock_div_paid,tot_deprec_amort_qd,stock_based_compsn_qd,cash_flow_oper_activity_qd,net_change_prop_plant_equip_qd,comm_stock_div_paid_qd,pref_stock_div_paid_qd,tot_comm_pref_stock_div_qd,wavg_shares_out,wavg_shares_out_diluted,eps_basic_net,eps_diluted_net
109,PFE,PFE,PFIZER INC,Pfizer Inc.,NYSE,USD,2018-12-31,Q,,2018,4,2018,4,F,10-Q,201804,12,78003,3,2834,2019-02-28,2019-02-28,DE,235 EAST 42ND STREET,NEW YORK,NY,10017,2127332323,,235 EAST 42ND STREET,NEW YORK,NY,10017,UNITED STATES,X1,,92400.0,,92400.0,,150398.0,KPMG LLP,Fair,www.pfizer.com,,5551805000,2019-02-26,Albert Bourla,Chief Executive Officer and Director,Ian C. Read,Executive Chairman of the Board,Frank A. D¿Amelio,"Chief Financial Officer, Executive Vice President, Business Operations",Loretta V. Cangialosi,Senior Vice President¿Controller,Dennis A. Ausiello,Director,2021-02-25,1155.0,814.0,341.0,1096.0,,,2212.0,,2164.0,,,,7172.0,-6017.0,,,,,,,,,,,,,,,,-3220.0,-3220.0,-9237.0,-1536.0,-7701.0,,,,,-7700.0,7318.0,-382.0,,,-383.0,12.0,-395.0,,-394.0,-1.31,1.2483,,,-0.0569,-0.0589,-0.07,-1.29,1.2283,,,-0.0579,-0.0599,-0.07,-1.7793,5788.0,5788.0,-9237.0,-7701.0,-4610.0,-6017.0,2020-02-27,18833.0,,,8025.0,7508.0,,,3374.0,,12186.0,49926.0,29977.0,16591.0,13385.0,,,2767.0,,,,88622.0,,1924.0,,,2799.0,109497.0,159422.0,8831.0,4674.0,2047.0,,2397.0,,,,1265.0,,,,12643.0,31858.0,32909.0,,6610.0,3700.0,,,,,20587.0,63806.0,95664.0,19.0,467.0,86253.0,89554.0,,101610.0,-11275.0,,,63740.0,63758.0,159422.0,5717.0,478.0,-24864.0,2021-02-25,11188.0,6150.0,-1178.0,4972.0,-458.0,-432.0,,404.0,-163.0,315.0,-334.0,,15827.0,-1984.0,-152.0,,1987.0,4447.0,6434.0,227.0,4525.0,1408.0,-2343.0,-935.0,-10939.0,,-10939.0,-7978.0,-588.0,-20441.0,-116.0,,-205.0,1431.0,1225.0,923.0,-7978.0,,1407.0,241.0,4738.0,-627.0,-1963.0,,-1963.0,5872.0,5977.0,-0.06,-0.06
110,PG,PG,PROCTER & GAMBL,Procter & Gamble Company (The),NYSE,USD,2018-06-30,A,,2018,4,2018,2,F,10-K,2018,6,80424,12,2840,2018-08-07,2018-08-07,OH,One Procter & Gamble Plaza,Cincinnati,OH,45202,513 983-1100,513 983-9369,One Procter & Gamble Plaza,Cincinnati,OH,45202,UNITED STATES,X1,,92000.0,,92000.0,,,Deloitte & Touche LLP,Fair,https://us.pg.com,,2488011000,2018-07-31,David S. Taylor,"Chairman of the Board, President and Chief Executive Officer",Jon R. Moeller,Vice Chairman and Chief Financial Officer,Valarie L. Sheppard,Senior Vice President,Francis S. Blake,Director,Angela F. Braly,Director,2020-08-06,66832.0,34432.0,32400.0,,,,,,19037.0,,,,53469.0,13363.0,506.0,,,,,,,,,,,,,,247.0,222.0,-37.0,13326.0,3465.0,9861.0,,,,,9861.0,,9861.0,,,9861.0,111.0,9750.0,265.0,9485.0,3.8987,,,,3.8987,3.8548,3.75,3.7117,,,,3.7117,3.67,3.67,265.0889,2656.7,2600.0,13326.0,9861.0,16197.0,13363.0,2019-08-06,11850.0,,,4686.0,4738.0,2046.0,,,,,23320.0,41847.0,21247.0,20600.0,,,,,,,69077.0,,,,,5313.0,94990.0,118310.0,,10344.0,,,7470.0,,10423.0,,,,,,,28237.0,20863.0,,,6163.0,,,,,10164.0,37190.0,65427.0,967.0,4009.0,63846.0,98641.0,,99217.0,-14749.0,,-1204.0,51916.0,52883.0,118310.0,2498.0,,-16194.0,2020-08-06,9861.0,2834.0,-848.0,1986.0,-177.0,-188.0,,1385.0,,2000.0,3020.0,,14867.0,-3448.0,,-109.0,19.0,27.0,46.0,,-3511.0,2199.0,-3437.0,-1238.0,-7004.0,,-7004.0,-7310.0,1177.0,-14375.0,19.0,,-3000.0,5569.0,2569.0,395.0,-7310.0,,,,,,,,,2529.3,2656.7,3.75,3.67
111,PG,PG,PROCTER & GAMBL,Procter & Gamble Company (The),NYSE,USD,2018-03-31,Q,,2018,3,2018,1,F,10-Q,201803,6,80424,3,2840,2018-04-19,2018-04-19,OH,One Procter & Gamble Plaza,Cincinnati,OH,45202,513 983-1100,513 983-9369,One Procter & Gamble Plaza,Cincinnati,OH,45202,UNITED STATES,X1,,,,,,,,,https://us.pg.com,,2514599000,2018-03-31,,,,,,,,,,,2019-04-23,16281.0,8384.0,7897.0,,,,,,4688.0,,,,13072.0,3209.0,133.0,,,,,,,,,,,,,,69.0,108.0,44.0,3253.0,713.0,2540.0,,,,,2540.0,,2540.0,,,2540.0,29.0,2511.0,74.0,2437.0,1.0069,,,,1.0069,0.9954,0.97,0.9601,,,,0.9601,0.9491,0.95,76.3201,2645.6,2588.66,3253.0,2540.0,3925.0,3209.0,2018-04-19,15534.0,,,5149.0,5207.0,2070.0,,,,,27960.0,,,20925.0,,,,,,,70304.0,,,,,5180.0,96409.0,124369.0,,9716.0,,,8133.0,,12862.0,,,,,,,30711.0,22437.0,,,6083.0,,,,,10192.0,38712.0,69423.0,972.0,4009.0,63717.0,98623.0,,97912.0,-13891.0,,-1203.0,53974.0,54946.0,124369.0,2514.599,,-15358.0,2019-04-23,7971.0,2084.0,-1764.0,320.0,-450.0,-457.0,,752.0,,2331.0,2176.0,201.0,10668.0,-2564.0,,-108.0,-980.0,44.0,-936.0,,-3608.0,3670.0,-1259.0,2411.0,-5634.0,,-5634.0,-5449.0,1158.0,-7514.0,211.0,,-243.0,5569.0,5326.0,249.0,-5449.0,,716.0,92.0,3353.0,-865.0,-1813.0,,-1813.0,2522.7,2645.6,0.97,0.95
112,PG,PG,PROCTER & GAMBL,Procter & Gamble Company (The),NYSE,USD,2018-06-30,Q,,2018,4,2018,2,F,10-Q,201804,6,80424,3,2840,2018-08-07,2018-08-07,OH,One Procter & Gamble Plaza,Cincinnati,OH,45202,513 983-1100,513 983-9369,One Procter & Gamble Plaza,Cincinnati,OH,45202,UNITED STATES,X1,,92000.0,,92000.0,,,Deloitte & Touche LLP,Fair,https://us.pg.com,,2488011000,2018-07-31,David S. Taylor,"Chairman of the Board, President and Chief Executive Officer",Jon R. Moeller,Vice Chairman and Chief Financial Officer,Valarie L. Sheppard,Senior Vice President,Francis S. Blake,Director,Angela F. Braly,Director,2020-08-06,16503.0,9070.0,7433.0,,,,,,4846.0,,,,13916.0,2587.0,136.0,,,,,,,,,,,,,,63.0,-225.0,-298.0,2289.0,399.0,1890.0,,,,,1890.0,,1890.0,,,1890.0,-1.0,1891.0,67.0,1824.0,0.7559,,,,0.7559,0.7562,0.73,0.7257,,,,0.7257,0.7259,0.72,78.0049,2620.9,2590.411,2289.0,1890.0,3337.0,2587.0,2019-08-06,11850.0,,,4686.0,4738.0,2046.0,,,,,23320.0,41847.0,21247.0,20600.0,,,,,,,69077.0,,,,,5313.0,94990.0,118310.0,,10344.0,,,7470.0,,10423.0,,,,,,,28237.0,20863.0,,,6163.0,,,,,10164.0,37190.0,65427.0,967.0,4009.0,63846.0,98641.0,,99217.0,-14749.0,,-1204.0,51916.0,52883.0,118310.0,2498.0,,-16194.0,2020-08-06,9861.0,2834.0,-848.0,1986.0,-177.0,-188.0,,1385.0,,2000.0,3020.0,,14867.0,-3448.0,,-109.0,19.0,27.0,46.0,,-3511.0,2199.0,-3437.0,-1238.0,-7004.0,,-7004.0,-7310.0,1177.0,-14375.0,19.0,,-3000.0,5569.0,2569.0,395.0,-7310.0,,750.0,146.0,4199.0,-884.0,-1861.0,,-1861.0,2529.3,2656.7,0.73,0.73
113,PG,PG,PROCTER & GAMBL,Procter & Gamble Company (The),NYSE,USD,2018-09-30,Q,,2019,1,2018,3,F,10-Q,201901,6,80424,3,2840,2018-10-19,2018-10-19,OH,One Procter & Gamble Plaza,Cincinnati,OH,45202,513 983-1100,513 983-9369,One Procter & Gamble Plaza,Cincinnati,OH,45202,UNITED STATES,X1,,,,,,,,,https://us.pg.com,,2491408000,2018-09-30,,,,,,,,,,,2019-10-22,16690.0,8484.0,8206.0,,,,,,4652.0,,,,13136.0,3554.0,129.0,,,,,,,,,,,,,,53.0,462.0,386.0,3940.0,729.0,3211.0,,,,,3211.0,,3211.0,,,3211.0,12.0,3199.0,66.0,3133.0,1.2866,,,,1.2866,1.2818,1.26,1.2293,,,,1.2293,1.2247,1.22,53.7622,2612.1,2538.888,3940.0,3211.0,4197.0,3554.0,2018-10-19,11253.0,,,5035.0,5182.0,1876.0,,,,,23346.0,,,20590.0,,,,,,,69144.0,,,,,5360.0,95094.0,118440.0,,10243.0,,,8469.0,,10508.0,,,,,,,29220.0,20779.0,,,6179.0,,,,,9758.0,36716.0,65936.0,951.0,4009.0,63711.0,99831.0,,99956.0,-15133.0,,-1177.0,51553.0,52504.0,118440.0,2491.408,,-16640.0,2019-10-22,3211.0,643.0,-225.0,418.0,-475.0,-494.0,,933.0,,-84.0,-120.0,58.0,3567.0,-1071.0,,-237.0,491.0,-48.0,443.0,,-865.0,,24.0,24.0,-1252.0,,-1252.0,-1853.0,425.0,-2656.0,-70.0,,-24.0,2569.0,2545.0,102.0,-1853.0,,643.0,102.0,3567.0,-1071.0,-1853.0,,-1853.0,2495.8,2612.1,1.26,1.22
114,PG,PG,PROCTER & GAMBL,Procter & Gamble Company (The),NYSE,USD,2018-12-31,Q,,2019,2,2018,4,F,10-Q,201902,6,80424,3,2840,2019-01-23,2019-01-23,OH,One Procter & Gamble Plaza,Cincinnati,OH,45202,513 983-1100,513 983-9369,One Procter & Gamble Plaza,Cincinnati,OH,45202,UNITED STATES,X1,,,,,,,,,https://us.pg.com,,2501580000,2018-12-31,,,,,,,,,,,2020-01-23,17438.0,8919.0,8519.0,,,,,,4623.0,,,,13542.0,3896.0,138.0,,,,,,,,,,,,,,63.0,95.0,20.0,3916.0,700.0,3216.0,,,,,3216.0,,3216.0,,,3216.0,22.0,3194.0,65.0,3129.0,1.2866,,,,1.2866,1.2778,1.25,1.2261,,,,1.2261,1.2177,1.22,71.0601,2623.0,2555.2,3916.0,3216.0,4546.0,3896.0,2019-01-23,12117.0,,,5055.0,5281.0,1978.0,,,,,24431.0,,,20822.0,,,,,,,72879.0,,,,,5555.0,99256.0,123687.0,,10266.0,,,8868.0,,12113.0,,,,,,,31247.0,21514.0,,,6872.0,,,,,9611.0,37997.0,69244.0,946.0,4009.0,63679.0,101170.0,,99480.0,-15156.0,,-1178.0,53497.0,54443.0,123687.0,2501.58,,-18436.0,2020-01-23,6427.0,1293.0,-152.0,1141.0,-398.0,-531.0,,1141.0,,-370.0,-158.0,164.0,7574.0,-1763.0,,-3848.0,959.0,-58.0,901.0,,-4710.0,1390.0,1206.0,2596.0,-2003.0,,-2003.0,-3703.0,1486.0,-1624.0,-113.0,,1127.0,2569.0,3696.0,181.0,-3703.0,,650.0,79.0,4007.0,-692.0,-1850.0,,-1850.0,2499.7,2623.0,1.25,1.22
115,SPM,TRV,TRAVELERS COS,"The Travelers Companies, Inc.",NYSE,USD,2018-12-31,A,,2018,4,2018,4,F,10-K,2018,12,86312,12,6331,2019-02-14,2019-02-14,MN,485 Lexington Avenue,New York,NY,10017,917 778-6000,,485 Lexington Avenue,New York,NY,10017,UNITED STATES,X1,,30400.0,,30400.0,,40079.0,KPMG LLP,Fair,www.travelers.com,gnawi@travelers.com,263391000,2019-02-08,Alan D. Schnitzer,Chairman and Chief Executive Officer,Daniel S. Frey,Executive Vice President and Chief Financial Officer,Douglas K. Russell,Senior Vice President,Alan L. Beller,Director,John H. Dasburg,Director,2021-02-11,30282.0,18291.0,11991.0,,,,,,8678.0,,,,26969.0,3313.0,352.0,,,,,,,,,,,,,,,,-352.0,2961.0,438.0,2523.0,,,,,2523.0,,2523.0,,,2523.0,,2523.0,19.0,2504.0,9.4353,,,,9.4353,9.4353,9.37,9.3514,,,,9.3514,9.3514,9.28,-0.2561,269.8,267.4,2961.0,2523.0,8497.0,3313.0,2020-02-13,373.0,,,21239.0,,,,,,,21612.0,,,,,,72902.0,,,,4282.0,,2565.0,,,2872.0,82621.0,104233.0,,64512.0,,,,,,,,,,,4785.0,69297.0,6564.0,,,,,,,,5478.0,12042.0,81339.0,,23144.0,,35204.0,,33595.0,-1859.0,,,22894.0,22894.0,104233.0,263.6,,18612.0,2021-02-11,2523.0,5184.0,-492.0,4692.0,-493.0,,710.0,,,-3242.0,-3025.0,190.0,4380.0,-74.0,,,908.0,-2785.0,-1877.0,-378.0,-2329.0,-9.0,,-9.0,-1189.0,,-1189.0,-814.0,,-2012.0,-10.0,,29.0,344.0,373.0,,-814.0,,,,,,,,,267.4,269.8,9.37,9.28
116,SPM,TRV,TRAVELERS COS,"The Travelers Companies, Inc.",NYSE,USD,2018-03-31,Q,,2018,1,2018,1,F,10-Q,201801,12,86312,3,6331,2018-04-24,2018-04-24,MN,485 Lexington Avenue,New York,NY,10017,917 778-6000,,485 Lexington Avenue,New York,NY,10017,UNITED STATES,X1,,,,,,,,,www.travelers.com,gnawi@travelers.com,270261300,2018-04-19,,,,,,,,,,,2019-04-18,7286.0,4296.0,2990.0,,,,,,2123.0,,,,6419.0,867.0,89.0,,,,,,,,,,,,,,,,-89.0,778.0,109.0,669.0,,,,,669.0,,669.0,,,669.0,,669.0,5.0,664.0,2.4686,,,,2.4686,2.4686,2.45,2.4425,,,,2.4425,2.4425,2.42,-1.162,273.9,271.0,778.0,669.0,2140.0,867.0,2018-04-24,397.0,,,21446.0,,,,,,,21843.0,,,,,,72291.0,,,,4300.0,,2454.0,,,2788.0,81833.0,103676.0,,63732.0,,,,,,,,,,,4835.0,68567.0,6963.0,,,,,,,,5167.0,12130.0,80697.0,,22995.0,,33981.0,,32675.0,-1322.0,,,22979.0,22979.0,103676.0,270.2,,18679.0,2019-04-18,669.0,1273.0,-140.0,1133.0,-392.0,,518.0,,,-944.0,-818.0,-430.0,554.0,-33.0,,,410.0,-907.0,-497.0,149.0,-381.0,391.0,,391.0,-316.0,,-316.0,-197.0,,-122.0,2.0,,53.0,344.0,397.0,,-197.0,,1273.0,,554.0,-33.0,-197.0,,-197.0,271.0,273.9,2.45,2.42
117,SPM,TRV,TRAVELERS COS,"The Travelers Companies, Inc.",NYSE,USD,2018-06-30,Q,,2018,2,2018,2,F,10-Q,201802,12,86312,3,6331,2018-07-19,2018-07-19,MN,485 Lexington Avenue,New York,NY,10017,917 778-6000,,485 Lexington Avenue,New York,NY,10017,UNITED STATES,X1,,,,,,,,,www.travelers.com,gnawi@travelers.com,267683200,2018-07-16,,,,,,,,,,,2019-07-23,7477.0,4562.0,2915.0,,,,,,2194.0,,,,6756.0,721.0,90.0,,,,,,,,,,,,,,,,-90.0,631.0,107.0,524.0,,,,,524.0,,524.0,,,524.0,,524.0,4.0,520.0,1.9501,,,,1.9501,1.9501,1.93,1.9329,,,,1.9329,1.9329,1.92,0.512,271.1,268.7,631.0,524.0,2001.0,721.0,2018-07-19,415.0,,,21572.0,,,,,,,21987.0,,,,,,71771.0,,,,4287.0,,2624.0,,,2854.0,81536.0,103523.0,,64112.0,,,,,,,,,,,4830.0,68942.0,6464.0,,,,,,,,5494.0,11958.0,80900.0,,23040.0,,34296.0,,33025.0,-1688.0,,,22623.0,22623.0,103523.0,267.7,,18336.0,2019-07-23,1193.0,2553.0,-264.0,2289.0,-631.0,,879.0,,,-1849.0,-1601.0,-183.0,1698.0,-44.0,,,1202.0,-1742.0,-540.0,127.0,-457.0,-109.0,,-109.0,-653.0,,-653.0,-404.0,,-1166.0,-4.0,,71.0,344.0,415.0,,-404.0,,1280.0,,1144.0,-11.0,-207.0,,-207.0,268.7,271.1,1.93,1.92
118,SPM,TRV,TRAVELERS COS,"The Travelers Companies, Inc.",NYSE,USD,2018-09-30,Q,,2018,3,2018,3,F,10-Q,201803,12,86312,3,6331,2018-10-18,2018-10-18,MN,485 Lexington Avenue,New York,NY,10017,917 778-6000,,485 Lexington Avenue,New York,NY,10017,UNITED STATES,X1,,,,,,,,,www.travelers.com,gnawi@travelers.com,264882800,2018-10-15,,,,,,,,,,,2019-10-22,7723.0,4655.0,3068.0,,,,,,2176.0,,,,6831.0,892.0,86.0,,,,,,,,,,,,,,,,-86.0,806.0,97.0,709.0,,,,,709.0,,709.0,,,709.0,,709.0,5.0,704.0,2.6644,,,,2.6644,2.6644,2.65,2.6416,,,,2.6416,2.6416,2.62,-0.7921,268.4,266.1,806.0,709.0,2207.0,892.0,2018-10-18,359.0,,,21555.0,,,,,,,21914.0,,,,,,72436.0,,,,4309.0,,2707.0,,,3024.0,82476.0,104390.0,,64827.0,,,,,,,,,,,4887.0,69714.0,6564.0,,,,,,,,5652.0,12216.0,81930.0,,23089.0,,34799.0,,33425.0,-2003.0,,,22460.0,22460.0,104390.0,264.8,,18151.0,2019-10-22,1902.0,3868.0,-381.0,3487.0,-529.0,,1095.0,,,-2545.0,-1979.0,22.0,3432.0,-57.0,,-4.0,456.0,-2095.0,-1639.0,-59.0,-1759.0,-9.0,,-9.0,-1034.0,,-1034.0,-611.0,,-1654.0,-4.0,,15.0,344.0,359.0,,-611.0,,1315.0,,1734.0,-13.0,-207.0,,-207.0,266.1,268.4,2.65,2.62
119,SPM,TRV,TRAVELERS COS,"The Travelers Companies, Inc.",NYSE,USD,2018-12-31,Q,,2018,4,2018,4,F,10-Q,201804,12,86312,3,6331,2019-02-14,2019-02-14,MN,485 Lexington Avenue,New York,NY,10017,917 778-6000,,485 Lexington Avenue,New York,NY,10017,UNITED STATES,X1,,30400.0,,30400.0,,40079.0,KPMG LLP,Fair,www.travelers.com,gnawi@travelers.com,263391000,2019-02-08,Alan D. Schnitzer,Chairman and Chief Executive Officer,Daniel S. Frey,Executive Vice President and Chief Financial Officer,Douglas K. Russell,Senior Vice President,Alan L. Beller,Director,John H. Dasburg,Director,2021-02-11,7796.0,4778.0,3018.0,,,,,,2185.0,,,,6963.0,833.0,87.0,,,,,,,,,,,,,,,,-87.0,746.0,125.0,621.0,,,,,621.0,,621.0,,,621.0,,621.0,5.0,616.0,2.3521,,,,2.3521,2.3521,2.33,2.3344,,,,2.3344,2.3344,2.32,1.1859,266.0,263.9,746.0,621.0,2149.0,833.0,2020-02-13,373.0,,,21239.0,,,,,,,21612.0,,,,,,72902.0,,,,4282.0,,2565.0,,,2872.0,82621.0,104233.0,,64512.0,,,,,,,,,,,4785.0,69297.0,6564.0,,,,,,,,5478.0,12042.0,81339.0,,23144.0,,35204.0,,33595.0,-1859.0,,,22894.0,22894.0,104233.0,263.6,,18612.0,2021-02-11,2523.0,5184.0,-492.0,4692.0,-493.0,,710.0,,,-3242.0,-3025.0,190.0,4380.0,-74.0,,,908.0,-2785.0,-1877.0,-378.0,-2329.0,-9.0,,-9.0,-1189.0,,-1189.0,-814.0,,-2012.0,-10.0,,29.0,344.0,373.0,,-814.0,,1316.0,,948.0,-17.0,-203.0,,-203.0,267.4,269.8,2.34,2.32
120,UNIH,UNH,UNITEDHEALTH GP,UnitedHealth Group Incorporated,NYSE,USD,2018-12-31,A,,2018,4,2018,4,F,10-K,2018,12,731766,12,6324,2019-02-12,2019-02-12,DE,9900 BREN ROAD EAST,MINNETONKA,MN,55343,9529361300,,9900 BREN ROAD EAST,MINNETONKA,MN,55343,UNITED STATES,X1,,300000.0,,300000.0,,11948.0,DELOITTE & TOUCHE LLP,Fair,www.unitedhealthgroup.com,investor_relations@uhc.com,959538500,2019-01-31,David S. Wichmann,Chief Executive Officer,Stephen J. Hemsley,Executive Chairman of the Board,John F. Rex,Chief Financial Officer,Steven H. Nelson,Executive Vice President,Thomas E. Roos,Chief Accounting Officer,2021-03-01,226247.0,172401.0,53846.0,2428.0,,,,,,,,-34074.0,208903.0,17344.0,1400.0,,,,,,,,,,,,,,,,-1400.0,15944.0,3562.0,12382.0,,,,,12382.0,,12382.0,,,12382.0,396.0,11986.0,,11986.0,12.8577,,,,12.8577,12.4465,12.19,12.5961,,,,12.5961,12.1933,12.19,-3.2305,983.0,983.0,15944.0,12382.0,19772.0,17344.0,2020-02-14,14324.0,,,18250.0,,3086.0,,,,3032.0,38692.0,12599.0,4141.0,8458.0,,,32510.0,,,,68235.0,,,,,4326.0,113529.0,152221.0,1973.0,16705.0,,19891.0,,,,,,2396.0,,,12244.0,53209.0,34581.0,,,2474.0,,,1908.0,,5730.0,44693.0,97902.0,,10.0,0.0,55846.0,,,-4160.0,,,54319.0,54319.0,152221.0,960.0,,-13916.0,2021-03-01,12382.0,2428.0,609.0,3037.0,-1351.0,,1831.0,526.0,,-712.0,294.0,,15713.0,-2063.0,,-5997.0,,-4099.0,-4099.0,-226.0,-12385.0,4134.0,,4134.0,-3662.0,,-3662.0,-3320.0,-1517.0,-4365.0,-78.0,,-1115.0,11981.0,10866.0,638.0,-3320.0,,,,,,,,,963.0,983.0,12.45,12.19
121,UNIH,UNH,UNITEDHEALTH GP,UnitedHealth Group Incorporated,NYSE,USD,2018-03-31,Q,,2018,1,2018,1,F,10-Q,201801,12,731766,3,6324,2018-05-07,2018-05-07,DE,9900 BREN ROAD EAST,MINNEAPOLIS,MN,55343,9529361300,,9900 BREN ROAD EAST,MINNETONKA,MN,55343,UNITED STATES,X1,,,,,,,,,www.unitedhealthgroup.com,investor_relations@uhc.com,960981200,2018-04-30,,,,,,,,,,,2019-05-07,55188.0,42047.0,13141.0,582.0,,,,,,,,-8506.0,51135.0,4053.0,329.0,,,,,,,,,,,,,,,,-329.0,3724.0,800.0,2924.0,,,,,2924.0,,2924.0,,,2924.0,88.0,2836.0,,2836.0,3.0269,,,,3.0269,2.9358,2.87,2.9625,,,,2.9625,2.8734,2.87,-3.3101,987.0,987.0,3724.0,2924.0,4635.0,4053.0,2018-05-07,22041.0,,,18290.0,,5100.0,,,,2922.0,48353.0,,,8144.0,,,29441.0,,,,65883.0,,,,,3748.0,107216.0,155569.0,7379.0,18210.0,,19589.0,,,,,,7683.0,,,14806.0,67667.0,28206.0,,,2213.0,,,1890.0,,5557.0,37866.0,105533.0,,10.0,,50494.0,,,-2951.0,,,50036.0,50036.0,155569.0,962.0,,-15847.0,2019-05-07,2924.0,582.0,161.0,743.0,-1579.0,,1313.0,2821.0,,2147.0,4702.0,,8369.0,-477.0,,-2583.0,,-1385.0,-1385.0,-72.0,-4517.0,3159.0,,3159.0,-2355.0,,-2355.0,-722.0,2340.0,2422.0,-12.0,,6262.0,11981.0,18243.0,208.0,-722.0,,582.0,208.0,8369.0,-477.0,-722.0,,-722.0,966.0,987.0,2.94,2.87
